year;month;day;dep_time;sched_dep_time;dep_delay;arr_time;sched_arr_time;arr_delay;carrier;flight;tailnum;origin;dest;air_time;distance;hour;minute;time_hour
2013;12;13;1614;1602; 12;1842;1845; -3;DL; 407;N350NA;JFK;ATL;118; 760;16; 2;2013-12-13T21:00:00Z
2013; 8; 1;NA;1925;NA;NA;2156;NA;EV;4152;N11551;EWR;ATL;NA; 746;19;25;2013-08-01T23:00:00Z
2013;12;25;1624;1630; -6;2004;2011; -7;US; 629;N534UW;JFK;PHX;299;2153;16;30;2013-12-25T21:00:00Z
2013;10;14;1819;1736; 43;2037;2006; 31;9E;3310;N908XJ;JFK;MCI;167;1113;17;36;2013-10-14T21:00:00Z
2013; 9;22;1150;1159; -9;1254;1259; -5;B6;1191;N328JB;JFK;ACK; 43; 199;11;59;2013-09-22T15:00:00Z
2013; 6; 6; 630; 632; -2; 824; 832; -8;EV;4166;N13913;EWR;GSP; 93; 594; 6;32;2013-06-06T10:00:00Z
2013; 5;29;2216;2159; 17;2354;2313; 41;EV;3813;N12563;EWR;BTV; 54; 266;21;59;2013-05-30T01:00:00Z
2013; 6;18;1433;1435; -2;1859;1750; 69;DL;1779;N335NW;LGA;FLL;165;1076;14;35;2013-06-18T18:00:00Z
2013; 2;10;2041;2045; -4;2159;2153;  6;B6;1178;N292JB;EWR;BOS; 44; 200;20;45;2013-02-11T01:00:00Z
2013;11;26;1346;1350; -4;1701;1705; -4;AA;1073;N3CLAA;LGA;MIA;165;1096;13;50;2013-11-26T18:00:00Z
2013;12;12; 824; 830; -6;1051;1115;-24;DL; 914;N316NB;LGA;DEN;237;1620; 8;30;2013-12-12T13:00:00Z
2013;12;27;1257;1259; -2;1501;1501;  0;US;1843;N154UW;LGA;CLT; 95; 544;12;59;2013-12-27T17:00:00Z
2013; 3;26;1719;1725; -6;2013;2040;-27;AA; 145;N357AA;JFK;SAN;335;2446;17;25;2013-03-26T21:00:00Z
2013; 8;10;1914;1905;  9;2055;2102; -7;9E;3433;N923XJ;JFK;PIT; 64; 340;19; 5;2013-08-10T23:00:00Z
2013; 1; 8;1258;1300; -2;1359;1407; -8;US;2175;N762US;LGA;DCA; 41; 214;13; 0;2013-01-08T18:00:00Z
2013; 3;22; 802; 808; -6; 915; 923; -8;EV;4233;N14902;EWR;BTV; 47; 266; 8; 8;2013-03-22T12:00:00Z
2013; 6;17; 727; 730; -3;1122;1128; -6;B6; 215;N568JB;EWR;SJU;192;1608; 7;30;2013-06-17T11:00:00Z
2013; 7;28;1450;1455; -5;1553;1609;-16;UA;1116;N73406;EWR;BOS; 39; 200;14;55;2013-07-28T18:00:00Z
2013;10;13; 652; 700; -8;1043;1056;-13;B6;   3;N635JB;JFK;SJU;206;1598; 7; 0;2013-10-13T11:00:00Z
2013; 1;30;1114; 759;195;1319;1010;189;EV;4498;N12195;EWR;MSP;153;1008; 7;59;2013-01-30T12:00:00Z
2013; 3;23;1740;1352;228;2027;1613;254;DL; 877;N623DL;LGA;DEN;243;1620;13;52;2013-03-23T17:00:00Z
2013; 7;25; 604; 611; -7; 850; 915;-25;UA;1183;N73283;EWR;RSW;142;1068; 6;11;2013-07-25T10:00:00Z
2013; 4;24; 828; 835; -7;1105;1102;  3;F9; 835;N209FR;LGA;DEN;241;1620; 8;35;2013-04-24T12:00:00Z
2013; 8;27;1248;1252; -4;1524;1610;-46;UA;1120;N36444;EWR;SFO;318;2565;12;52;2013-08-27T16:00:00Z
2013;11; 3;1352;1355; -3;1525;1535;-10;MQ;3493;N506MQ;LGA;CLE; 69; 419;13;55;2013-11-03T18:00:00Z
2013; 3;17;2024;2030; -6;2253;2251;  2;EV;5157;N754EV;LGA;CVG;100; 585;20;30;2013-03-18T00:00:00Z
2013; 1;11; 707; 715; -8;1024;1045;-21;AA; 443;N5EGAA;JFK;MIA;150;1089; 7;15;2013-01-11T12:00:00Z
2013; 1;27; 738; 740; -2;1018;1047;-29;UA; 646;N402UA;EWR;IAH;198;1400; 7;40;2013-01-27T12:00:00Z
2013; 3;11;1345;1329; 16;1533;1533;  0;EV;4612;N41104;EWR;MSP;144;1008;13;29;2013-03-11T17:00:00Z
2013;11;10;1317;1315;  2;1636;1657;-21;US; 456;N647AW;JFK;PHX;297;2153;13;15;2013-11-10T18:00:00Z
2013; 5;19;1300;1300;  0;1530;1610;-40;VX; 165;N639VA;EWR;LAX;312;2454;13; 0;2013-05-19T17:00:00Z
2013; 9; 4; 856; 900; -4;1134;1157;-23;B6;  63;N627JB;JFK;SEA;315;2422; 9; 0;2013-09-04T13:00:00Z
2013;10;16; 749; 750; -1;1026;1049;-23;B6; 901;N554JB;JFK;FLL;136;1069; 7;50;2013-10-16T11:00:00Z
2013; 1; 8;1429;1429;  0;1753;1754; -1;UA; 257;N508UA;JFK;SFO;359;2586;14;29;2013-01-08T19:00:00Z
2013;10; 3;2118;1830;168;2257;2041;136;EV;5268;N718EV;LGA;CLT; 78; 544;18;30;2013-10-03T22:00:00Z
2013;12;29; 813; 820; -7;1009;1021;-12;US; 409;N651AW;EWR;CLT; 93; 529; 8;20;2013-12-29T13:00:00Z
2013; 9;27;1927;1905; 22;2042;2033;  9;EV;5383;N612QX;LGA;ROC; 41; 254;19; 5;2013-09-27T23:00:00Z
2013; 4;18;1538;1535;  3;1749;1800;-11;MQ;4525;N725MQ;LGA;XNA;171;1147;15;35;2013-04-18T19:00:00Z
2013; 5; 2; 644; 650; -6; 911; 945;-34;AA; 711;N3DTAA;LGA;DFW;187;1389; 6;50;2013-05-02T10:00:00Z
2013; 5;13;2057;1935; 82;2303;2140; 83;EV;4361;N14902;EWR;TYS; 88; 631;19;35;2013-05-13T23:00:00Z
2013; 3;16;1705;1652; 13;1759;1806; -7;B6;1176;N298JB;EWR;BOS; 36; 200;16;52;2013-03-16T20:00:00Z
2013; 4; 3;2244;2250; -6;2341;2358;-17;B6;1018;N821JB;JFK;BOS; 37; 187;22;50;2013-04-04T02:00:00Z
2013; 7;11;2059;2059;  0;2249;2307;-18;EV;5254;N132EV;LGA;DSM;131;1031;20;59;2013-07-12T00:00:00Z
2013; 6;24;1331;1231; 60;1556;1455; 61;EV;4679;N13997;EWR;JAX;117; 820;12;31;2013-06-24T16:00:00Z
2013; 4; 1;1535;1539; -4;1734;1735; -1;UA; 517;N814UA;LGA;CLE; 72; 419;15;39;2013-04-01T19:00:00Z
2013; 6; 9;1730;1735; -5;1921;1928; -7;US; 449;N677AW;EWR;CLT; 85; 529;17;35;2013-06-09T21:00:00Z
2013; 3;10;1931;1918; 13;2211;2216; -5;UA;1159;N33294;EWR;PBI;130;1023;19;18;2013-03-10T23:00:00Z
2013; 6;28; 727; 730; -3; 954;1015;-21;UA; 793;N468UA;EWR;MCO;129; 937; 7;30;2013-06-28T11:00:00Z
2013; 7;30; 731; 730;  1; 922; 930; -8;EV;5813;N14907;EWR;DTW; 89; 488; 7;30;2013-07-30T11:00:00Z
2013; 7; 4; 944; 940;  4;1051;1110;-19;WN;2919;N929WN;LGA;MKE;102; 738; 9;40;2013-07-04T13:00:00Z
2013; 5;13;1452;1500; -8;1544;1612;-28;US;2132;N948UW;LGA;BOS; 37; 184;15; 0;2013-05-13T19:00:00Z
2013; 9;19;1658;1615; 43;1932;1845; 47;MQ;3357;N508MQ;LGA;ATL;102; 762;16;15;2013-09-19T20:00:00Z
2013; 8;16;2141;2140;  1;2306;2310; -4;MQ;3317;N516MQ;LGA;RDU; 73; 431;21;40;2013-08-17T01:00:00Z
2013; 7; 6;1316;1300; 16;1552;1519; 33;EV;5148;N676CA;EWR;ATL;112; 746;13; 0;2013-07-06T17:00:00Z
2013;10;28; 748; 754; -6; 855; 911;-16;B6;1307;N193JB;JFK;IAD; 50; 228; 7;54;2013-10-28T11:00:00Z
2013; 2;21;1609;1558; 11;1722;1715;  7;UA;1116;N17229;EWR;BOS; 43; 200;15;58;2013-02-21T20:00:00Z
2013; 9;13;2314;2100;134;   6;2211;115;US;2164;N965UW;LGA;BOS; 32; 184;21; 0;2013-09-14T01:00:00Z
2013;11;28;1105;1030; 35;1422;1410; 12;US; 679;N544UW;JFK;PHX;294;2153;10;30;2013-11-28T15:00:00Z
2013; 5; 1;2018;2025; -7;2226;2226;  0;EV;4292;N48901;EWR;GSP; 88; 594;20;25;2013-05-02T00:00:00Z
2013; 7; 3;1240;1245; -5;1525;1530; -5;WN;3316;N409WN;EWR;HOU;199;1411;12;45;2013-07-03T16:00:00Z
2013; 7;26;2110;2100; 10;2400;  12;-12;DL;2065;N378DA;JFK;FLL;136;1069;21; 0;2013-07-27T01:00:00Z
2013; 7; 1; 815; 815;  0;1017;1031;-14;DL; 914;N343NW;LGA;DEN;207;1620; 8;15;2013-07-01T12:00:00Z
2013; 5; 3; 651; 655; -4; 954; 935; 19;AA;1815;N5DUAA;JFK;MCO;145; 944; 6;55;2013-05-03T10:00:00Z
2013; 6;22;1438;1445; -7;1617;1640;-23;9E;3713;N8982A;JFK;BUF; 66; 301;14;45;2013-06-22T18:00:00Z
2013; 1; 6;1047;1044;  3;1229;1223;  6;EV;4090;N16919;EWR;RDU; 76; 416;10;44;2013-01-06T15:00:00Z
2013; 1;29;1038;1039; -1;1308;1330;-22;B6;  31;N508JB;JFK;MCO;128; 944;10;39;2013-01-29T15:00:00Z
2013; 8;28;NA;1555;NA;NA;1805;NA;MQ;3075;N620MQ;JFK;CVG;NA; 589;15;55;2013-08-28T19:00:00Z
2013; 8;10;1542;1540;  2;1711;1710;  1;MQ;3622;N805MQ;LGA;BNA;133; 764;15;40;2013-08-10T19:00:00Z
2013; 3;23;1851;1855; -4;2153;2132; 21;DL; 951;N185DN;JFK;ATL;121; 760;18;55;2013-03-23T22:00:00Z
2013; 2; 9;2043;2045; -2;2300;2309; -9;B6; 115;N231JB;JFK;MSY;175;1182;20;45;2013-02-10T01:00:00Z
2013; 7;20;1731;1720; 11;1930;1929;  1;EV;4532;N18556;EWR;CHS; 89; 628;17;20;2013-07-20T21:00:00Z
2013; 4;22; 827; 801; 26; 941; 917; 24;EV;4233;N11544;EWR;BTV; 42; 266; 8; 1;2013-04-22T12:00:00Z
2013;10; 8;2010;2017; -7;2243;2320;-37;UA; 771;N510UA;JFK;LAX;307;2475;20;17;2013-10-09T00:00:00Z
2013; 9; 5;1820;1830;-10;2026;2029; -3;DL; 548;N328NW;EWR;DTW; 83; 488;18;30;2013-09-05T22:00:00Z
2013; 9;21; 853; 854; -1;1220;1213;  7;B6;  15;N558JB;JFK;SFO;343;2586; 8;54;2013-09-21T12:00:00Z
2013; 1;10;1659;1705; -6;1800;1830;-30;MQ;4410;N840MQ;JFK;DCA; 39; 213;17; 5;2013-01-10T22:00:00Z
2013; 9;25;1620;1625; -5;1725;1756;-31;DL; 402;N327NB;JFK;BOS; 37; 187;16;25;2013-09-25T20:00:00Z
2013; 7; 1; 654; 700; -6; 757; 806; -9;US;2116;N952UW;LGA;BOS; 39; 184; 7; 0;2013-07-01T11:00:00Z
2013; 8; 6; 721; 724; -3; 948;1003;-15;UA;1592;N38446;EWR;MCO;125; 937; 7;24;2013-08-06T11:00:00Z
2013; 1; 5;1823;1749; 34;1930;1909; 21;B6;1307;N229JB;JFK;IAD; 48; 228;17;49;2013-01-05T22:00:00Z
2013; 7;31; 820; 830;-10; 940;1010;-30;9E;3521;N929XJ;JFK;ORD;110; 740; 8;30;2013-07-31T12:00:00Z
2013; 7;30; 755; 800; -5; 955;1005;-10;DL;2119;N910DE;LGA;MSP;147;1020; 8; 0;2013-07-30T12:00:00Z
2013; 1;11; 653; 700; -7; 822; 839;-17;UA; 550;N442UA;LGA;ORD;118; 733; 7; 0;2013-01-11T12:00:00Z
2013;11; 3; 601; 611;-10; 852; 912;-20;B6; 601;N646JB;JFK;FLL;145;1069; 6;11;2013-11-03T11:00:00Z
2013;11;10; 921; 930; -9;1031;1104;-33;9E;3579;N8541D;LGA;IAD; 46; 229; 9;30;2013-11-10T14:00:00Z
2013; 4; 4;1354;1400; -6;1450;1506;-16;US;2130;N947UW;LGA;BOS; 39; 184;14; 0;2013-04-04T18:00:00Z
2013; 8; 1;1551;1545;  6;1942;2005;-23;DL;   4;N3746H;JFK;SJU;200;1598;15;45;2013-08-01T19:00:00Z
2013; 5;12; 855; 900; -5;1153;1201; -8;DL;1885;N327NW;LGA;MCO;154; 950; 9; 0;2013-05-12T13:00:00Z
2013; 5;10;2132;2059; 33;2340;2252; 48;EV;4700;N13553;EWR;CLT; 98; 529;20;59;2013-05-11T00:00:00Z
2013; 5;16;2043;2001; 42;2314;2308;  6;B6;1505;N712JB;JFK;ABQ;247;1826;20; 1;2013-05-17T00:00:00Z
2013;11;28;1549;1600;-11;1807;1838;-31;DL; 847;N900DE;LGA;ATL;117; 762;16; 0;2013-11-28T21:00:00Z
2013; 3; 3;1156;1200; -4;1257;1315;-18;9E;3483;N907XJ;JFK;BOS; 38; 187;12; 0;2013-03-03T17:00:00Z
2013; 7;28;1044;1025; 19;1236;1225; 11;MQ;3689;N502MQ;LGA;DTW; 75; 502;10;25;2013-07-28T14:00:00Z
2013; 9; 4; 751; 800; -9; 849; 908;-19;US;2138;N957UW;LGA;BOS; 39; 184; 8; 0;2013-09-04T12:00:00Z
2013;10;15;1355;1355;  0;1640;1639;  1;UA; 431;N850UA;EWR;DFW;200;1372;13;55;2013-10-15T17:00:00Z
2013; 6;11;1554;1554;  0;1732;1727;  5;UA;1492;N87512;EWR;ORD;114; 719;15;54;2013-06-11T19:00:00Z
2013; 8;15;1257;1255;  2;1448;1440;  8;MQ;3388;N713MQ;LGA;CMH; 70; 479;12;55;2013-08-15T16:00:00Z
2013; 9; 6;1201;1210; -9;1445;1510;-25;UA;1075;N27724;EWR;SNA;307;2434;12;10;2013-09-06T16:00:00Z
2013; 7; 9; 954; 959; -5;1136;1201;-25;US;1222;N742PS;LGA;CLT; 76; 544; 9;59;2013-07-09T13:00:00Z
2013; 5; 4;1448;1455; -7;1740;1801;-21;B6; 377;N659JB;LGA;FLL;143;1076;14;55;2013-05-04T18:00:00Z
2013; 1;19; 719; 720; -1; 837; 845; -8;FL; 850;N950AT;LGA;MKE;118; 738; 7;20;2013-01-19T12:00:00Z
2013;11;22;1732;1700; 32;1855;1819; 36;US;2189;N744P;LGA;DCA; 48; 214;17; 0;2013-11-22T22:00:00Z
2013;10;15;1912;1859; 13;2143;2126; 17;FL; 645;N937AT;LGA;ATL;103; 762;18;59;2013-10-15T22:00:00Z
2013; 4;14;2126;2130; -4;2255;2300; -5;MQ;4617;N542MQ;LGA;RDU; 65; 431;21;30;2013-04-15T01:00:00Z
2013; 3; 5;1558;1610;-12;1739;1758;-19;9E;3437;N914XJ;JFK;MKE;118; 745;16;10;2013-03-05T21:00:00Z
2013; 1; 7; 607; 610; -3; 718; 735;-17;WN;3839;N925WN;EWR;MDW;113; 711; 6;10;2013-01-07T11:00:00Z
2013; 2; 7;2252;2250;  2;   3;2358;  5;B6; 608;N229JB;JFK;PWM; 47; 273;22;50;2013-02-08T03:00:00Z
2013; 7; 4; 837; 650;107;1115; 931;104;B6; 525;N638JB;JFK;TPA;136;1005; 6;50;2013-07-04T10:00:00Z
2013; 4;22;1456;1445; 11;1912;1805; 67;AA;1925;N3BHAA;LGA;MIA;194;1096;14;45;2013-04-22T18:00:00Z
2013;10;20;1735;1736; -1;1940;2006;-26;9E;3310;N920XJ;JFK;MCI;165;1113;17;36;2013-10-20T21:00:00Z
2013; 2;12;1013;1020; -7;1333;1330;  3;AA; 731;N3GFAA;LGA;DFW;231;1389;10;20;2013-02-12T15:00:00Z
2013; 3;26;1927;1929; -2;2244;2243;  1;DL;1854;N905DE;LGA;FLL;154;1076;19;29;2013-03-26T23:00:00Z
2013; 4;17;1627;1630; -3;1938;1918; 20;UA;1112;N18112;EWR;IAH;202;1400;16;30;2013-04-17T20:00:00Z
2013;11; 3;1448;1450; -2;1654;1645;  9;MQ;3588;N3AEMQ;LGA;MSP;151;1020;14;50;2013-11-03T19:00:00Z
2013; 4;19;2318;1855;263; 244;2210;274;VX; 169;N638VA;EWR;LAX;349;2454;18;55;2013-04-19T22:00:00Z
2013; 2;12;1806;1820;-14;2111;2150;-39;AA; 119;N3JCAA;EWR;LAX;327;2454;18;20;2013-02-12T23:00:00Z
2013; 4;19;1627;1515; 72;1913;1740; 93;MQ;4309;N655MQ;JFK;IND;109; 665;15;15;2013-04-19T19:00:00Z
2013; 7;23;2256;1950;186;  50;2215;155;EV;5092;N676CA;EWR;ATL; 97; 746;19;50;2013-07-23T23:00:00Z
2013; 2;27; 701; 700;  1;1033;1019; 14;DL;2003;N947DL;LGA;MIA;169;1096; 7; 0;2013-02-27T12:00:00Z
2013; 4; 6;1744;1750; -6;1856;1915;-19;WN; 988;N469WN;EWR;MDW;107; 711;17;50;2013-04-06T21:00:00Z
2013; 3;12; 742; 745; -3; 924; 930; -6;AA; 309;N553AA;LGA;ORD;119; 733; 7;45;2013-03-12T11:00:00Z
2013;11; 2;1505;1505;  0;1813;1830;-17;AA; 145;N5FTAA;JFK;MIA;157;1089;15; 5;2013-11-02T19:00:00Z
2013;10;17; 621; 630; -9; 916; 922; -6;UA; 797;N597UA;JFK;LAX;325;2475; 6;30;2013-10-17T10:00:00Z
2013; 9; 4; 557; 600; -3; 807; 827;-20;DL; 461;N942DL;LGA;ATL;100; 762; 6; 0;2013-09-04T10:00:00Z
2013; 5;21;1756;1800; -4;2017;2034;-17;DL;  61;N696DL;LGA;ATL;101; 762;18; 0;2013-05-21T22:00:00Z
2013; 6;27;1556;1430; 86;1910;1742; 88;UA;1558;N26208;EWR;SFO;351;2565;14;30;2013-06-27T18:00:00Z
2013; 3; 4;1634;1631;  3;1834;1834;  0;EV;4411;N14998;EWR;MEM;149; 946;16;31;2013-03-04T21:00:00Z
2013; 1;10;1122;1125; -3;1555;1620;-25;DL; 315;N3759;JFK;SJU;188;1598;11;25;2013-01-10T16:00:00Z
2013; 9;26;1855;1900; -5;2128;2154;-26;9E;3429;N936XJ;JFK;JAX;109; 828;19; 0;2013-09-26T23:00:00Z
2013; 9;27; 752; 759; -7; 926;1019;-53;9E;3507;N910XJ;JFK;MSY;139;1182; 7;59;2013-09-27T11:00:00Z
2013; 5; 5; 901; 900;  1;1120;1150;-30;UA; 339;N507UA;EWR;SEA;288;2402; 9; 0;2013-05-05T13:00:00Z
2013;10; 4;1652;1656; -4;1842;1852;-10;EV;4201;N16954;EWR;DAY; 79; 533;16;56;2013-10-04T20:00:00Z
2013; 7; 7; 907; 915; -8;1200;1231;-31;DL;2379;N989DL;LGA;FLL;150;1076; 9;15;2013-07-07T13:00:00Z
2013;12; 4; 738; 745; -7;1052;1100; -8;AA;1111;N3GUAA;LGA;DFW;209;1389; 7;45;2013-12-04T12:00:00Z
2013; 9;14;1311;1310;  1;1436;1455;-19;WN;2252;N489WN;LGA;STL;119; 888;13;10;2013-09-14T17:00:00Z
2013;10; 9; 755; 800; -5; 954;1013;-19;9E;3538;N605LR;JFK;MSP;139;1029; 8; 0;2013-10-09T12:00:00Z
2013; 5; 7;1540;1545; -5;1845;1901;-16;DL; 141;N360NW;JFK;FLL;165;1069;15;45;2013-05-07T19:00:00Z
2013;12;13;1419;1409; 10;1658;1708;-10;UA;1232;N87527;EWR;IAH;194;1400;14; 9;2013-12-13T19:00:00Z
2013; 5;21; 955;1000; -5;1205;1220;-15;MQ;4654;N510MQ;LGA;ATL; 98; 762;10; 0;2013-05-21T14:00:00Z
2013; 2;18;1024;1030; -6;1323;1340;-17;AA;  19;N328AA;JFK;LAX;340;2475;10;30;2013-02-18T15:00:00Z
2013; 4;10; 735; 740; -5;1041;1040;  1;AA; 715;N472AA;LGA;DFW;206;1389; 7;40;2013-04-10T11:00:00Z
2013; 4;19;2301;2100;121; 220;  32;108;DL;2363;N624AG;JFK;LAX;331;2475;21; 0;2013-04-20T01:00:00Z
2013; 6;17; 859; 900; -1;1054;1101; -7;EV;5172;N166PQ;EWR;DTW; 81; 488; 9; 0;2013-06-17T13:00:00Z
2013; 6;30; 925; 900; 25;1205;1142; 23;B6; 189;N554JB;JFK;SAN;319;2446; 9; 0;2013-06-30T13:00:00Z
2013; 6;26; 755; 755;  0; 933; 950;-17;US;1101;N152UW;LGA;CLT; 76; 544; 7;55;2013-06-26T11:00:00Z
2013; 5;31; 600; 600;  0; 716; 745;-29;WN;3938;N8604K;LGA;STL;123; 888; 6; 0;2013-05-31T10:00:00Z
2013; 4;16;1551;1600; -9;1843;1901;-18;B6; 509;N590JB;EWR;FLL;144;1065;16; 0;2013-04-16T20:00:00Z
2013; 8;19;2013;2021; -8;2122;2200;-38;UA;1464;N16713;EWR;CLE; 58; 404;20;21;2013-08-20T00:00:00Z
2013; 3;19; 110;1929;341; 259;2137;322;EV;4543;N17984;EWR;DSM;155;1017;19;29;2013-03-19T23:00:00Z
2013; 2;20;1918;1925; -7;2056;2045; 11;9E;4127;N8412F;JFK;IAD; 54; 228;19;25;2013-02-21T00:00:00Z
2013; 8;28;1725;1655; 30;1921;1900; 21;US; 681;N663AW;EWR;PHX;267;2133;16;55;2013-08-28T20:00:00Z
2013;12;24;2045;2045;  0;   2;2359;  3;B6;1295;N527JB;JFK;AUS;225;1521;20;45;2013-12-25T01:00:00Z
2013; 3;20;2234;1933;181;  30;2141;169;EV;3818;N12922;EWR;TYS;102; 631;19;33;2013-03-20T23:00:00Z
2013; 9; 6;1428;1433; -5;1549;1607;-18;UA; 667;N834UA;EWR;CLE; 62; 404;14;33;2013-09-06T18:00:00Z
2013; 6; 1;1510;1515; -5;1742;1805;-23;DL;2181;N916DL;LGA;MCO;126; 950;15;15;2013-06-01T19:00:00Z
2013; 5; 4; 757; 800; -3;1049;1106;-17;B6; 553;N794JB;EWR;RSW;145;1068; 8; 0;2013-05-04T12:00:00Z
2013; 4; 6;1758;1800; -2;1912;1933;-21;EV;5602;N608QX;LGA;BUF; 49; 292;18; 0;2013-04-06T22:00:00Z
2013; 5;12; 636; 640; -4; 748; 745;  3;B6;1010;N353JB;JFK;BOS; 51; 187; 6;40;2013-05-12T10:00:00Z
2013; 3;12; 559; 600; -1; 732; 735; -3;MQ;3768;N543MQ;EWR;ORD;116; 719; 6; 0;2013-03-12T10:00:00Z
2013; 8;20; 854; 850;  4; 957;1014;-17;9E;3492;N600LR;JFK;DCA; 37; 213; 8;50;2013-08-20T12:00:00Z
2013; 5; 6;1837;1830;  7;2046;2100;-14;WN;1545;N903WN;EWR;MSY;155;1167;18;30;2013-05-06T22:00:00Z
2013; 1;13; 719; 610; 69;1150;1051; 59;B6; 709;N558JB;JFK;SJU;188;1598; 6;10;2013-01-13T11:00:00Z
2013; 2;11;1718;1517;121;2049;1815;154;B6; 537;N794JB;EWR;TPA;154; 997;15;17;2013-02-11T20:00:00Z
2013; 8;15; 626; 630; -4; 739; 754;-15;EV;4144;N11565;EWR;PIT; 52; 319; 6;30;2013-08-15T10:00:00Z
2013; 2;26;2040;2040;  0;2224;2237;-13;EV;4368;N12921;EWR;DAY; 82; 533;20;40;2013-02-27T01:00:00Z
2013; 8;27;1758;1805; -7;2002;2033;-31;UA; 485;N448UA;EWR;DEN;202;1605;18; 5;2013-08-27T22:00:00Z
2013; 6; 1; 957;1000; -3;1235;1230;  5;DL;1847;N395DN;LGA;ATL;102; 762;10; 0;2013-06-01T14:00:00Z
2013; 2; 4;1158;1200; -2;1509;1510; -1;AA;   3;N336AA;JFK;LAX;341;2475;12; 0;2013-02-04T17:00:00Z
2013; 5;19; 554; 600; -6; 653; 712;-19;EV;5747;N834AS;LGA;IAD; 41; 229; 6; 0;2013-05-19T10:00:00Z
2013;10;24;1436;1436;  0;1819;1835;-16;B6; 703;N505JB;JFK;SJU;202;1598;14;36;2013-10-24T18:00:00Z
2013; 7;13;1620;1625; -5;1725;1805;-40;DL; 402;N318NB;JFK;BOS; 32; 187;16;25;2013-07-13T20:00:00Z
2013;11; 3;1448;1455; -7;1934;1949;-15;B6; 703;N632JB;JFK;SJU;195;1598;14;55;2013-11-03T19:00:00Z
2013; 6; 3;1643;1608; 35;1903;1815; 48;9E;3412;N931XJ;JFK;RDU; 86; 427;16; 8;2013-06-03T20:00:00Z
2013;11; 5; 906; 908; -2;1136;1204;-28;B6; 653;N521JB;JFK;PBI;131;1028; 9; 8;2013-11-05T14:00:00Z
2013; 6; 3;1601;1459; 62;1848;1727; 81;EV;4377;N14162;EWR;JAX;133; 820;14;59;2013-06-03T18:00:00Z
2013;11;12;1305;1310; -5;1618;1610;  8;UA; 426;N476UA;EWR;MIA;162;1085;13;10;2013-11-12T18:00:00Z
2013;11;19;1556;1530; 26;1912;1845; 27;AA; 133;N339AA;JFK;LAX;332;2475;15;30;2013-11-19T20:00:00Z
2013; 6;24;   4;2100;184; 120;2235;165;AA; 371;N478AA;LGA;ORD;101; 733;21; 0;2013-06-25T01:00:00Z
2013; 9;12;NA;2140;NA;NA;2250;NA;MQ;3660;N522MQ;LGA;BNA;NA; 764;21;40;2013-09-13T01:00:00Z
2013; 7;14; 915; 920; -5;1136;1210;-34;AA;1223;N566AA;EWR;DFW;176;1372; 9;20;2013-07-14T13:00:00Z
2013;12; 5;NA; 920;NA;NA;1201;NA;9E;4065;NA;LGA;SDF;NA; 659; 9;20;2013-12-05T14:00:00Z
2013;11; 5;2221;2145; 36;2351;2253; 58;EV;4186;N12157;EWR;DCA; 39; 199;21;45;2013-11-06T02:00:00Z
2013; 1; 4;1621;1550; 31;1830;1820; 10;9E;3355;N602LR;JFK;MSP;166;1029;15;50;2013-01-04T20:00:00Z
2013; 3;24;1722;1730; -8;1917;1923; -6;US; 449;N664AW;EWR;CLT; 97; 529;17;30;2013-03-24T21:00:00Z
2013;12;25;2100;2101; -1;2347;2346;  1;B6; 499;N571JB;LGA;MCO;144; 950;21; 1;2013-12-26T02:00:00Z
2013; 9;14; 657; 700; -3; 958;1015;-17;DL; 269;N707TW;JFK;SFO;336;2586; 7; 0;2013-09-14T11:00:00Z
2013; 5;14;2101;2115;-14;2238;2310;-32;MQ;4584;N504MQ;LGA;CLT; 77; 544;21;15;2013-05-15T01:00:00Z
2013; 1;17;1034;1010; 24;1236;1140; 56;MQ;3795;N531MQ;EWR;ORD;133; 719;10;10;2013-01-17T15:00:00Z
2013; 3; 9;1247;1229; 18;1428;1426;  2;EV;4118;N14905;EWR;CLT; 75; 529;12;29;2013-03-09T17:00:00Z
2013; 8;16; 725; 730; -5;1011;1045;-34;VX; 183;N841VA;EWR;SFO;329;2565; 7;30;2013-08-16T11:00:00Z
2013; 5;13;1454;1459; -5;1705;1732;-27;DL;2347;N667DN;LGA;ATL;105; 762;14;59;2013-05-13T18:00:00Z
2013; 5;17; 755; 801; -6; 932; 951;-19;EV;4485;N14573;EWR;RDU; 61; 416; 8; 1;2013-05-17T12:00:00Z
2013; 8; 5;2007;1959;  8;2134;2140; -6;DL; 975;N909DE;LGA;PIT; 56; 335;19;59;2013-08-05T23:00:00Z
2013; 1; 5;1856;1850;  6;2233;2240; -7;VX;  29;N623VA;JFK;SFO;364;2586;18;50;2013-01-05T23:00:00Z
2013; 2;24; 816; 800; 16; 915; 915;  0;EV;4364;N16147;EWR;BTV; 45; 266; 8; 0;2013-02-24T13:00:00Z
2013; 7; 5;1933;1855; 38;2241;2215; 26;VX;  29;N631VA;JFK;SFO;334;2586;18;55;2013-07-05T22:00:00Z
2013; 5;25;1626;1610; 16;1832;1750; 42;9E;3410;N929XJ;JFK;BOS; 51; 187;16;10;2013-05-25T20:00:00Z
2013;11;10;1823;1830; -7;1957;1940; 17;MQ;3044;N652MQ;JFK;BWI; 47; 184;18;30;2013-11-10T23:00:00Z
